id,age,sex,emp,mob,inc,cit,mar,sch,dis,wrk,ins,rce
12004,a.30.39,f,civilian.employed,same.house,i.0.9999,not.citizen,widowed,no.schooling,without.disability,private.profit,with.insurance,white
12005,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,with.disability,private.profit,with.insurance,white
12006,a.0.9,m,not.in.labor.force,diff.us.house,i.75000.99999,us.born,never,public,without.disability,state,with.insurance,asian
12007,a.50.59,f,civilian.employed,same.house,i.15000.24999,not.citizen,married,no.schooling,without.disability,private.profit,without.insurance,white
12008,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
12009,a.30.39,f,not.in.labor.force,diff.us.house,i.0.9999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,black
12010,a.10.19,m,not.in.labor.force,diff.us.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
12011,a.50.59,m,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
12012,a.70.79,f,not.in.labor.force,same.house,i.0.9999,not.citizen,separated,no.schooling,without.disability,not.working,without.insurance,asian
12013,a.50.59,f,unemployed,abroad.house,i.0.9999,us.born,widowed,no.schooling,without.disability,not.working,with.insurance,white
12014,a.10.19,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,private,without.disability,not.working,with.insurance,white
12015,a.20.29,f,civilian.employed,diff.us.house,i.15000.24999,us.born,never,no.schooling,without.disability,private.profit,without.insurance,white
12016,a.50.59,m,civilian.employed,same.house,i.50000.64999,naturalization,married,no.schooling,without.disability,self.employed.corp,with.insurance,black
12017,a.30.39,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,black
12018,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
12019,a.70.79,f,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
12020,a.50.59,m,civilian.employed,same.house,i.75000.99999,puerto.rico.born,married,no.schooling,without.disability,self.employed.corp,with.insurance,white
12021,a.50.59,f,civilian.employed,same.house,i.50000.64999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
12022,a.40.49,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
12023,a.70.79,m,not.in.labor.force,diff.us.house,i.0.9999,not.citizen,never,no.schooling,without.disability,not.working,with.insurance,white
12024,a.50.59,m,civilian.employed,diff.us.house,i.0.9999,not.citizen,married,no.schooling,with.disability,private.profit,with.insurance,white
12025,a.30.39,m,civilian.employed,same.house,i.35000.49999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
12026,a.50.59,f,civilian.employed,diff.us.house,i.75000.99999,us.born,never,public,without.disability,private.profit,with.insurance,white
12027,a.60.69,f,civilian.employed,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
12028,a.50.59,m,not.in.labor.force,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,private.no.profit,with.insurance,white
12029,a.20.29,f,civilian.employed,diff.us.house,i.25000.34999,puerto.rico.born,married,no.schooling,without.disability,private.profit,with.insurance,white
12030,a.20.29,f,civilian.employed,diff.us.house,i.75000.99999,us.born,never,public,without.disability,private.profit,with.insurance,white
12031,a.10.19,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,black
12032,a.30.39,f,civilian.employed,same.house,i.65000.74999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,white
12033,a.30.39,f,civilian.employed,diff.us.house,i.50000.64999,us.born,never,no.schooling,without.disability,private.no.profit,with.insurance,white
12034,a.60.69,m,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
12035,a.50.59,m,civilian.employed,diff.us.house,i.0.9999,naturalization,married,no.schooling,with.disability,private.profit,with.insurance,asian
12036,a.50.59,f,not.in.labor.force,same.house,i.0.9999,not.citizen,widowed,no.schooling,without.disability,private.profit,with.insurance,black
12037,a.30.39,f,civilian.employed,diff.us.house,i.25000.34999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,asian
12038,a.0.9,f,not.in.labor.force,diff.us.house,i.0.9999,us.born,never,private,without.disability,not.working,with.insurance,black
12039,a.10.19,m,not.in.labor.force,same.house,i.0.9999,not.citizen,never,public,with.disability,not.working,with.insurance,asian
12040,a.70.79,f,not.in.labor.force,diff.us.house,i.0.9999,us.born,never,no.schooling,without.disability,state,with.insurance,white
12041,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
12042,a.50.59,f,not.in.labor.force,same.house,i.0.9999,not.citizen,widowed,no.schooling,without.disability,not.working,with.insurance,white
12043,a.40.49,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,federal,with.insurance,white
12044,a.50.59,m,civilian.employed,diff.us.house,i.75000.99999,us.born,never,public,without.disability,private.profit,with.insurance,white
12045,a.10.19,f,not.in.labor.force,same.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
12046,a.10.19,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
12047,a.50.59,f,armed.forces,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,local,with.insurance,white
12048,a.50.59,m,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
12049,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,never,public,without.disability,private.profit,with.insurance,white
12050,a.40.49,f,civilian.employed,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
12051,a.80.89,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
12052,a.10.19,m,not.in.labor.force,diff.us.house,i.75000.99999,us.born,never,private,with.disability,not.working,with.insurance,white
12053,a.80.89,f,not.in.labor.force,diff.us.house,i.0.9999,us.born,widowed,no.schooling,without.disability,not.working,without.insurance,white
12054,a.30.39,m,civilian.employed,same.house,i.15000.24999,us.born,divorced,no.schooling,without.disability,private.profit,with.insurance,white
12055,a.70.79,m,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,with.disability,private.no.profit,with.insurance,white
12056,a.80.89,f,not.in.labor.force,same.house,i.0.9999,us.born,never,no.schooling,without.disability,not.working,with.insurance,white
12057,a.50.59,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
12058,a.40.49,f,civilian.employed,diff.us.house,i.25000.34999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,white
12059,a.20.29,f,not.in.labor.force,diff.us.house,i.0.9999,us.born,never,no.schooling,without.disability,not.working,with.insurance,black
12060,a.40.49,f,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
12061,a.0.9,m,civilian.employed,diff.us.house,i.75000.99999,not.citizen,never,public,without.disability,not.working,with.insurance,asian
12062,a.40.49,m,civilian.employed,diff.us.house,i.25000.34999,not.citizen,divorced,no.schooling,without.disability,private.profit,with.insurance,other
12063,a.50.59,m,civilian.employed,same.house,i.75000.99999,naturalization,never,no.schooling,without.disability,private.profit,with.insurance,asian
12064,a.50.59,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
12065,a.40.49,m,civilian.employed,same.house,i.50000.64999,naturalization,married,no.schooling,without.disability,federal,with.insurance,white
12066,a.30.39,m,civilian.employed,diff.us.house,i.25000.34999,naturalization,married,public,without.disability,private.profit,with.insurance,asian
12067,a.30.39,m,civilian.employed,diff.us.house,i.75000.99999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,white
12068,a.70.79,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
12069,a.0.9,f,not.in.labor.force,diff.us.house,i.75000.99999,us.born,never,no.schooling,without.disability,self.employed.corp,with.insurance,white
12070,a.40.49,m,civilian.employed,same.house,i.65000.74999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
12071,a.20.29,f,civilian.employed,same.house,i.35000.49999,puerto.rico.born,never,no.schooling,without.disability,private.profit,with.insurance,black
12072,a.50.59,m,civilian.employed,diff.us.house,i.0.9999,naturalization,married,no.schooling,with.disability,private.profit,with.insurance,white
12073,a.50.59,f,civilian.employed,diff.us.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
12074,a.80.89,f,not.in.labor.force,same.house,i.0.9999,naturalization,widowed,no.schooling,without.disability,not.working,with.insurance,white
12075,a.70.79,m,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
12076,a.20.29,m,civilian.employed,same.house,i.15000.24999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,white
12077,a.50.59,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
12078,a.40.49,f,civilian.employed,diff.us.house,i.75000.99999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,white
12079,a.30.39,m,civilian.employed,diff.us.house,i.0.9999,not.citizen,married,public,without.disability,private.profit,with.insurance,asian
12080,a.60.69,f,not.in.labor.force,same.house,i.0.9999,us.born,divorced,no.schooling,without.disability,private.profit,with.insurance,black
12081,a.30.39,m,unemployed,diff.us.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
12082,a.50.59,f,civilian.employed,same.house,i.25000.34999,us.born,married,no.schooling,without.disability,local,with.insurance,white
12083,a.60.69,f,civilian.employed,diff.us.house,i.50000.64999,us.born,married,no.schooling,without.disability,state,with.insurance,white
12084,a.30.39,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
12085,a.30.39,m,civilian.employed,same.house,i.25000.34999,us.born,never,private,without.disability,private.profit,with.insurance,asian
12086,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
12087,a.50.59,m,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,local,with.insurance,white
12088,a.30.39,f,unemployed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,local,with.insurance,black
12089,a.10.19,f,not.in.labor.force,diff.us.house,i.0.9999,not.citizen,never,public,without.disability,not.working,with.insurance,white
12090,a.40.49,m,civilian.employed,same.house,i.35000.49999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,black
12091,a.30.39,m,civilian.employed,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,federal,with.insurance,black
12092,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
12093,a.50.59,m,civilian.employed,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,state,with.insurance,white
12094,a.70.79,m,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
12095,a.30.39,m,civilian.employed,abroad.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
